日期,时间,温度,湿度,光照强度,电压
2004/3/5,9:40:03,24.026,32.3698,441.6,2.66332
2004/3/5,9:42:33,24.0652,32.2293,507.84,2.67532
2004/3/5,9:43:31,24.0848,32.2995,478.4,2.67532
2004/3/5,9:44:00,24.0946,32.2644,507.84,2.66332
2004/3/5,9:44:30,24.0848,32.2995,537.28,2.67532
2004/3/5,9:50:30,24.271,32.0183,537.28,2.66332
2004/3/5,9:51:03,24.2612,32.0183,537.28,2.67532
2004/3/5,9:53:00,24.2024,32.2293,537.28,2.67532
2004/3/5,9:53:31,24.2024,32.2293,537.28,2.66332
2004/3/5,9:54:36,24.271,32.159,537.28,2.67532
2004/3/5,9:55:03,24.2514,32.159,537.28,2.67532
2004/3/5,9:55:30,24.2612,32.159,537.28,2.67532
2004/3/5,9:56:05,24.3298,32.1238,537.28,2.67532
2004/3/5,9:57:05,24.418,31.8776,537.28,2.67532
2004/3/5,9:58:36,24.369,31.948,537.28,2.67532
2004/3/5,9:59:34,24.2906,32.159,507.84,2.67532
2004/3/5,10:00:08,24.32,32.2644,507.84,2.67532
2004/3/5,10:01:06,24.3298,32.159,507.84,2.66332
2004/3/5,10:01:31,24.2612,32.1941,507.84,2.67532
2004/3/5,10:02:04,24.2416,32.2995,507.84,2.67532
2004/3/5,10:02:34,24.271,32.2995,507.84,2.67532
2004/3/5,10:05:37,24.4376,32.0183,478.4,2.67532
2004/3/5,10:06:00,24.3788,32.0887,507.84,2.67532
2004/3/5,10:10:31,24.5356,31.948,478.4,2.67532
2004/3/5,10:11:06,24.5552,31.8776,478.4,2.67532
2004/3/5,10:13:04,24.5062,31.948,478.4,2.67532
2004/3/5,10:14:35,24.5356,32.0183,478.4,2.67532
2004/3/5,10:16:00,24.5846,31.948,478.4,2.67532
2004/3/5,10:16:31,24.5748,31.8776,478.4,2.67532
2004/3/5,10:17:03,24.5846,31.948,456.32,2.67532
2004/3/5,10:18:01,24.5944,31.8776,456.32,2.67532
2004/3/5,10:20:32,24.5552,31.948,441.6,2.67532
2004/3/5,10:21:10,24.4866,32.0887,441.6,2.67532
2004/3/5,10:21:37,24.4376,32.159,441.6,2.67532
2004/3/5,10:22:06,24.3984,32.2293,441.6,2.66332
2004/3/5,10:23:33,24.3592,32.2995,441.6,2.67532
2004/3/5,10:24:30,24.3396,32.3698,441.6,2.67532
2004/3/5,10:25:07,24.3592,32.3698,456.32,2.67532
2004/3/5,10:26:34,24.3886,32.2995,426.88,2.67532
2004/3/5,10:27:04,24.369,32.3346,426.88,2.67532
2004/3/5,10:27:30,24.3396,32.3698,426.88,2.67532
2004/3/5,10:28:35,24.3396,32.44,441.6,2.67532
2004/3/5,10:29:34,24.2808,32.5102,426.88,2.67532
2004/3/5,10:30:03,24.3298,32.44,426.88,2.67532
2004/3/5,10:31:30,24.32,32.5102,426.88,2.66332
2004/3/5,10:36:03,24.2024,32.6154,368.0,2.67532
2004/3/5,10:36:31,24.1436,32.7206,368.0,2.67532
2004/3/5,10:37:00,24.2122,32.6505,368.0,2.67532
2004/3/5,10:37:33,24.2024,32.6505,368.0,2.66332
2004/3/5,10:38:06,24.0946,32.8608,353.28,2.67532
2004/3/5,10:38:33,24.2318,32.5803,353.28,2.67532
2004/3/5,10:39:03,24.2416,32.5803,353.28,2.66332
2004/3/5,10:39:30,24.2024,32.6154,353.28,2.67532
2004/3/5,10:40:34,24.0652,32.8608,353.28,2.66332
2004/3/5,10:41:03,23.9868,32.9308,353.28,2.66332
2004/3/5,10:41:31,23.9672,33.0009,353.28,2.66332
2004/3/5,10:42:02,23.9868,33.0709,353.28,2.66332
2004/3/5,10:42:35,24.0946,32.9308,353.28,2.67532
2004/3/5,10:43:03,24.0554,32.9308,353.28,2.67532
2004/3/5,10:44:06,24.075,32.8608,353.28,2.67532
2004/3/5,10:44:33,24.0652,32.8608,338.56,2.67532
2004/3/5,10:45:00,24.0848,32.8958,338.56,2.67532
2004/3/5,10:48:02,23.8888,33.0359,323.84,2.66332
2004/3/5,10:49:02,23.8692,33.2108,323.84,2.66332
2004/3/5,10:49:37,23.928,33.0709,323.84,2.67532
2004/3/5,10:50:03,23.977,33.0009,323.84,2.67532
2004/3/5,10:51:34,23.928,33.0709,323.84,2.66332
2004/3/5,10:52:02,23.9672,33.1059,323.84,2.66332
2004/3/5,10:52:36,24.026,32.9659,323.84,2.67532
2004/3/5,10:53:00,24.0064,32.9308,323.84,2.67532
2004/3/5,10:53:32,23.9672,33.0009,323.84,2.66332
2004/3/5,10:54:33,23.7222,33.3507,338.56,2.66332
2004/3/5,10:55:03,23.7026,33.4206,323.84,2.67532
2004/3/5,10:56:04,23.732,33.3507,309.12,2.66332
2004/3/5,10:56:34,23.732,33.3507,294.4,2.67532
2004/3/5,10:57:33,23.7712,33.3507,294.4,2.66332
2004/3/5,10:58:31,23.8006,33.2808,309.12,2.66332
2004/3/5,10:59:03,23.7712,33.3507,323.84,2.67532
2004/3/5,10:59:34,23.7418,33.3507,338.56,2.66332
2004/3/5,11:00:04,23.6928,33.3507,353.28,2.67532
2004/3/5,11:00:35,23.6634,33.4905,368.0,2.66332
2004/3/5,11:02:00,23.6634,33.5604,397.44,2.66332
2004/3/5,11:02:35,23.6732,33.5604,412.16,2.66332
2004/3/5,11:03:32,23.6144,33.5953,426.88,2.66332
2004/3/5,11:04:04,23.634,33.5604,426.88,2.65143
2004/3/5,11:05:06,23.5654,33.6302,441.6,2.66332
2004/3/5,11:06:03,23.5164,33.7349,456.32,2.65143
2004/3/5,11:07:33,23.5752,33.5604,478.4,2.66332
2004/3/5,11:08:37,23.6144,33.6302,478.4,2.65143
2004/3/5,11:09:11,23.634,33.5604,456.32,2.66332
2004/3/5,11:10:01,23.5458,33.7,456.32,2.66332
2004/3/5,11:10:30,23.5458,33.7,478.4,2.66332
2004/3/5,11:11:32,23.6732,33.4556,478.4,2.66332
2004/3/5,11:12:01,23.6928,33.4206,478.4,2.66332
2004/3/5,11:12:31,23.7222,33.4905,456.32,2.66332
2004/3/5,11:13:04,23.732,33.4206,478.4,2.66332
2004/3/5,11:13:30,23.6928,33.4905,478.4,2.66332
2004/3/5,11:14:05,23.7124,33.4905,456.32,2.66332
2004/3/5,11:14:32,23.6242,33.5953,456.32,2.66332
2004/3/5,11:16:04,23.7614,33.4556,426.88,2.66332
2004/3/5,11:16:35,23.7712,33.3507,426.88,2.66332
2004/3/5,11:17:05,23.7516,33.3857,426.88,2.66332
2004/3/5,11:17:32,23.8202,33.2808,412.16,2.66332
2004/3/5,11:18:32,23.8104,33.3158,382.72,2.66332
2004/3/5,11:19:02,23.8692,33.1409,382.72,2.67532
2004/3/5,11:20:04,23.879,33.2108,382.72,2.67532
2004/3/5,11:20:32,23.8104,33.2458,382.72,2.67532
2004/3/5,11:22:07,23.8104,33.2808,338.56,2.66332
2004/3/5,11:24:01,23.732,33.4905,294.4,2.66332
2004/3/5,11:27:08,23.732,33.4905,264.96,2.66332
2004/3/5,11:28:01,23.7614,33.4206,250.24,2.66332
2004/3/5,11:28:33,23.7124,33.4905,250.24,2.66332
2004/3/5,11:29:02,23.6732,33.6302,250.24,2.66332
2004/3/5,11:29:33,23.6242,33.7349,250.24,2.66332
2004/3/5,11:31:01,23.536,33.9093,235.52,2.66332
2004/3/5,11:31:39,23.5556,33.9442,235.52,2.66332
2004/3/5,11:32:34,23.6046,33.8744,235.52,2.66332
2004/3/5,11:33:31,23.5752,33.8396,235.52,2.66332
2004/3/5,11:36:04,23.5066,33.979,235.52,2.66332
2004/3/5,11:36:33,23.5262,34.0139,235.52,2.66332
2004/3/5,11:37:03,23.5164,34.0139,235.52,2.66332
2004/3/5,11:37:31,23.4576,34.1184,235.52,2.65143
2004/3/5,11:39:03,23.389,34.188,235.52,2.65143
2004/3/5,11:40:06,23.389,34.2577,235.52,2.65143
2004/3/5,11:40:34,23.4184,34.188,235.52,2.65143
2004/3/5,11:41:05,23.3988,34.2229,235.52,2.66332
2004/3/5,11:41:35,23.3498,34.3273,235.52,2.67532
2004/3/5,11:43:03,23.242,34.536,235.52,2.66332
2004/3/5,11:43:35,23.2322,34.536,235.52,2.66332
2004/3/5,11:44:05,23.2028,34.536,235.52,2.65143
2004/3/5,11:44:35,23.2224,34.536,235.52,2.66332
2004/3/5,11:45:06,23.2714,34.536,235.52,2.66332
2004/3/5,11:45:34,23.2812,34.536,235.52,2.66332
2004/3/5,11:46:01,23.2812,34.536,235.52,2.65143
2004/3/5,11:47:31,23.2224,34.536,235.52,2.65143
2004/3/5,11:48:32,23.2126,34.5708,235.52,2.65143
2004/3/5,11:49:03,23.1636,34.675,235.52,2.65143
2004/3/5,11:49:33,23.1538,34.7445,235.52,2.66332
2004/3/5,11:50:01,23.1734,34.7445,235.52,2.65143
2004/3/5,11:51:02,23.0558,34.8834,235.52,2.65143
2004/3/5,11:52:01,22.997,35.0222,250.24,2.65143
2004/3/5,11:52:37,23.0166,35.0222,250.24,2.65143
2004/3/5,11:54:02,22.9872,35.0915,250.24,2.66332
2004/3/5,11:54:33,22.9872,35.0915,250.24,2.65143
2004/3/5,11:56:04,22.948,35.1609,264.96,2.65143
2004/3/5,11:56:31,22.9872,35.1262,264.96,2.65143
2004/3/5,11:58:02,22.948,35.1955,279.68,2.65143
2004/3/5,11:58:31,22.997,35.1262,294.4,2.65143
2004/3/5,11:59:02,23.0558,35.0568,294.4,2.65143
2004/3/5,12:00:38,23.0656,35.0222,309.12,2.66332
2004/3/5,12:01:34,23.0558,35.0222,323.84,2.65143
2004/3/5,12:04:07,23.0068,35.1609,338.56,2.65143
2004/3/5,12:05:31,22.948,35.2302,338.56,2.65143
2004/3/5,12:06:00,22.9088,35.2995,338.56,2.65143
2004/3/5,12:06:36,22.899,35.3341,338.56,2.65143
2004/3/5,12:07:02,22.9186,35.2995,338.56,2.65143
2004/3/5,12:08:32,22.9676,35.2648,338.56,2.65143
2004/3/5,12:09:38,22.948,35.2995,323.84,2.65143
2004/3/5,12:11:34,22.8206,35.5764,323.84,2.65143
2004/3/5,12:12:06,22.8696,35.4726,309.12,2.65143
2004/3/5,12:12:37,22.8892,35.438,309.12,2.65143
2004/3/5,12:13:04,22.948,35.3341,309.12,2.65143
2004/3/5,12:14:30,22.9284,35.438,294.4,2.65143
2004/3/5,12:15:35,22.9578,35.3687,294.4,2.65143
2004/3/5,12:16:03,22.8696,35.5072,294.4,2.65143
2004/3/5,12:17:31,22.8696,35.5764,294.4,2.65143
2004/3/5,12:18:04,22.8892,35.5072,294.4,2.65143
2004/3/5,12:18:30,22.9088,35.438,294.4,2.65143
2004/3/5,12:19:08,22.8598,35.5764,309.12,2.65143
2004/3/5,12:19:31,22.8402,35.611,294.4,2.65143
2004/3/5,12:20:07,22.8402,35.5764,294.4,2.65143
2004/3/5,12:21:04,22.8108,35.6456,294.4,2.65143
2004/3/5,12:21:40,22.85,35.5764,294.4,2.65143
2004/3/5,12:23:35,22.8892,35.5072,338.56,2.65143
2004/3/5,12:24:31,22.85,35.611,368.0,2.65143
2004/3/5,12:25:31,22.8108,35.7148,353.28,2.65143
2004/3/5,12:26:01,22.8402,35.7148,323.84,2.65143
2004/3/5,12:27:39,22.8206,35.7148,309.12,2.65143
2004/3/5,12:30:03,22.8402,35.6802,309.12,2.65143
2004/3/5,12:31:01,22.8206,35.7494,309.12,2.65143
2004/3/5,12:33:35,22.9284,35.5072,309.12,2.65143
2004/3/5,12:34:04,22.9186,35.5764,323.84,2.65143
2004/3/5,12:34:30,22.899,35.5764,338.56,2.65143
2004/3/5,12:35:02,22.8794,35.6456,338.56,2.65143
2004/3/5,12:35:31,22.8696,35.6802,368.0,2.65143
2004/3/5,12:36:07,22.85,35.7148,382.72,2.65143
2004/3/5,12:36:34,22.8794,35.6802,397.44,2.65143
2004/3/5,12:37:11,22.9284,35.611,426.88,2.65143
2004/3/5,12:38:02,23.0264,35.4034,478.4,2.65143
2004/3/5,12:38:32,23.0852,35.2995,478.4,2.65143
2004/3/5,12:39:04,23.0656,35.3341,478.4,2.65143
2004/3/5,12:40:33,23.144,35.1955,412.16,2.65143
2004/3/5,12:41:05,23.1734,35.1262,412.16,2.65143
2004/3/5,12:41:35,23.1636,35.1609,397.44,2.66332
2004/3/5,12:42:05,23.2322,35.0915,382.72,2.66332
2004/3/5,12:43:03,23.2028,35.1609,382.72,2.65143
2004/3/5,12:43:34,23.2126,35.1609,368.0,2.65143
2004/3/5,12:44:00,23.1734,35.2302,353.28,2.65143
2004/3/5,12:44:31,23.1832,35.1955,338.56,2.65143
2004/3/5,12:46:36,23.242,35.0915,323.84,2.65143
2004/3/5,12:47:05,23.2812,35.0915,323.84,2.65143
2004/3/5,12:48:37,23.3008,34.9528,309.12,2.66332
2004/3/5,12:49:35,23.3106,34.9875,309.12,2.66332
2004/3/5,12:50:30,23.2812,34.9875,294.4,2.65143
2004/3/5,12:51:00,23.2714,35.0568,294.4,2.66332
2004/3/5,12:51:37,23.2224,35.0915,294.4,2.65143
2004/3/5,12:52:04,23.2224,35.1262,294.4,2.65143
2004/3/5,12:52:33,23.1734,35.2302,294.4,2.65143
2004/3/5,12:53:04,23.144,35.2995,309.12,2.66332
2004/3/5,12:53:30,23.2028,35.1609,323.84,2.65143
2004/3/5,12:54:00,23.2322,35.1609,323.84,2.66332
2004/3/5,12:55:34,23.1832,35.2302,507.84,2.66332
2004/3/5,12:56:07,23.1636,35.2302,507.84,2.66332
2004/3/5,12:56:33,23.2322,35.1609,537.28,2.65143
2004/3/5,13:00:33,23.4772,34.6403,507.84,2.66332
2004/3/5,13:05:31,23.6536,34.536,537.28,2.67532
2004/3/5,13:07:03,23.8496,34.2577,537.28,2.66332
2004/3/5,13:08:02,23.8692,34.2577,537.28,2.66332
2004/3/5,13:08:33,23.8888,34.188,507.84,2.66332
2004/3/5,13:14:31,24.2514,33.7,353.28,2.67532
2004/3/5,13:15:06,24.222,33.6302,338.56,2.66332
2004/3/5,13:15:32,24.2416,33.7,353.28,2.67532
2004/3/5,13:16:31,24.1632,33.7698,412.16,2.67532
2004/3/5,13:17:32,24.2024,33.6651,456.32,2.67532
2004/3/5,13:18:03,24.2416,33.6651,382.72,2.67532
2004/3/5,13:19:02,24.3102,33.5604,412.16,2.67532
2004/3/5,13:19:35,24.2612,33.7,397.44,2.67532
2004/3/5,13:20:35,24.32,33.5953,309.12,2.66332
2004/3/5,13:21:35,24.2416,33.7,338.56,2.67532
2004/3/5,13:22:03,24.2514,33.7349,368.0,2.66332
2004/3/5,13:22:31,24.2024,33.8396,338.56,2.67532
2004/3/5,13:25:32,24.1926,33.8396,537.28,2.67532
2004/3/5,13:26:02,24.2612,33.7,478.4,2.67532
2004/3/5,13:26:34,24.2612,33.7,537.28,2.66332
2004/3/5,13:27:32,24.3396,33.5953,507.84,2.66332
2004/3/5,13:28:06,24.3004,33.6302,507.84,2.67532
2004/3/5,13:28:35,24.2906,33.7,507.84,2.66332
2004/3/5,13:29:02,24.32,33.5953,478.4,2.67532
2004/3/5,13:31:37,24.3984,33.5604,426.88,2.66332
2004/3/5,13:32:01,24.32,33.6302,441.6,2.67532
2004/3/5,13:32:30,24.369,33.6302,441.6,2.67532
2004/3/5,13:33:05,24.3102,33.7,441.6,2.67532
2004/3/5,13:33:32,24.3592,33.7,441.6,2.67532
2004/3/5,13:34:04,24.3494,33.7349,441.6,2.67532
2004/3/5,13:34:36,24.32,33.7,441.6,2.67532
2004/3/5,13:35:08,24.3102,33.8396,441.6,2.66332
2004/3/5,13:36:07,24.4082,33.8396,441.6,2.67532
2004/3/5,13:36:36,24.5062,33.7349,441.6,2.67532
2004/3/5,13:37:31,24.4768,33.6651,441.6,2.66332
2004/3/5,13:38:04,24.5454,33.4905,426.88,2.67532
2004/3/5,13:40:32,24.6238,33.6651,426.88,2.67532
2004/3/5,13:41:33,24.6336,33.4905,426.88,2.67532
2004/3/5,13:42:04,24.6042,33.7,426.88,2.67532
2004/3/5,13:42:33,24.565,33.6302,441.6,2.67532
2004/3/5,13:43:05,24.5356,33.6302,441.6,2.66332
2004/3/5,13:43:31,24.5454,33.5254,441.6,2.67532
2004/3/5,13:45:04,24.5846,33.5254,441.6,2.67532
2004/3/5,13:46:07,24.5552,33.4905,426.88,2.66332
2004/3/5,13:46:35,24.4572,33.6302,426.88,2.67532
2004/3/5,13:47:03,24.5062,33.6302,426.88,2.66332
2004/3/5,13:47:33,24.3984,33.7698,426.88,2.67532
2004/3/5,13:48:03,24.3788,33.8047,426.88,2.67532
2004/3/5,13:49:32,24.2612,34.0139,426.88,2.67532
2004/3/5,13:52:04,24.3592,33.8396,426.88,2.67532
2004/3/5,13:52:31,24.3298,33.9093,426.88,2.67532
2004/3/5,13:53:05,24.3004,34.0139,426.88,2.66332
2004/3/5,13:53:31,24.3494,33.9442,426.88,2.67532
2004/3/5,13:55:33,24.418,33.7698,426.88,2.66332
2004/3/5,13:56:01,24.369,33.8396,426.88,2.67532
2004/3/5,13:56:34,24.2808,33.979,412.16,2.67532
2004/3/5,13:57:05,24.3102,33.979,426.88,2.67532
2004/3/5,13:57:30,24.3004,33.979,412.16,2.66332
2004/3/5,13:58:03,24.32,33.979,412.16,2.66332
2004/3/5,13:58:35,24.3396,33.9093,412.16,2.66332
2004/3/5,13:59:01,24.4278,33.8047,412.16,2.67532
2004/3/5,14:00:06,24.3298,33.9442,412.16,2.67532
2004/3/5,14:00:38,24.32,33.979,412.16,2.67532
2004/3/5,14:02:05,24.3102,33.979,412.16,2.67532
2004/3/5,14:02:37,24.222,34.1184,412.16,2.67532
2004/3/5,14:03:02,24.2122,34.2577,412.16,2.67532
2004/3/5,14:03:33,24.2906,34.0836,412.16,2.67532
2004/3/5,14:04:04,24.3788,33.9442,412.16,2.66332
2004/3/5,14:05:00,24.4866,33.7349,412.16,2.66332
2004/3/5,14:06:06,24.4866,33.7698,412.16,2.67532
2004/3/5,14:06:31,24.3984,33.8744,382.72,2.67532
2004/3/5,14:07:07,24.3788,33.979,397.44,2.66332
2004/3/5,14:07:31,24.3788,33.979,397.44,2.67532
2004/3/5,14:09:30,24.369,34.0487,397.44,2.66332
2004/3/5,14:10:05,24.3592,34.0836,397.44,2.67532
2004/3/5,14:10:31,24.3984,33.979,397.44,2.67532
2004/3/5,14:13:03,24.3102,34.188,397.44,2.67532
2004/3/5,14:13:31,24.271,34.2577,397.44,2.66332
2004/3/5,14:14:05,24.2808,34.2577,397.44,2.67532
2004/3/5,14:14:33,24.2514,34.2925,397.44,2.66332
2004/3/5,14:15:04,24.173,34.5012,397.44,2.67532
2004/3/5,14:15:35,24.2024,34.4664,397.44,2.66332
2004/3/5,14:16:05,24.2808,34.3273,397.44,2.67532
2004/3/5,14:16:31,24.3298,34.2229,397.44,2.67532
2004/3/5,14:17:33,24.3102,34.188,382.72,2.66332
2004/3/5,14:20:33,24.1828,34.536,397.44,2.66332
2004/3/5,14:22:01,24.2514,34.3621,397.44,2.67532
2004/3/5,14:22:33,24.222,34.3969,397.44,2.66332
2004/3/5,14:23:32,24.2122,34.5012,412.16,2.66332
2004/3/5,14:24:05,24.2416,34.536,412.16,2.66332
2004/3/5,14:24:31,24.222,34.536,412.16,2.66332
2004/3/5,14:25:06,24.1926,34.536,412.16,2.66332
2004/3/5,14:25:33,24.2318,34.4664,412.16,2.66332
2004/3/5,14:26:04,24.2024,34.536,412.16,2.67532
2004/3/5,14:26:35,24.1632,34.536,412.16,2.67532
2004/3/5,14:27:32,24.173,34.536,412.16,2.67532
2004/3/5,14:28:00,24.1926,34.536,412.16,2.67532
2004/3/5,14:29:35,24.2122,34.536,412.16,2.67532
2004/3/5,14:30:04,24.2514,34.4664,382.72,2.67532
2004/3/5,14:30:34,24.222,34.536,353.28,2.67532
2004/3/5,14:31:02,24.222,34.536,264.96,2.67532
2004/3/5,14:32:03,24.2024,34.536,264.96,2.67532
2004/3/5,14:32:35,24.1828,34.536,250.24,2.67532
2004/3/5,14:34:04,24.0358,34.8139,309.12,2.66332
2004/3/5,14:35:01,24.1142,34.7097,426.88,2.66332
2004/3/5,14:35:34,24.1338,34.6403,426.88,2.67532
2004/3/5,14:36:00,24.1044,34.675,426.88,2.67532
2004/3/5,14:36:32,24.0456,34.8139,426.88,2.67532
2004/3/5,14:37:02,23.9868,34.9528,397.44,2.66332
2004/3/5,14:38:33,24.0358,34.8834,397.44,2.66332
2004/3/5,14:39:04,24.0652,34.8487,368.0,2.66332
2004/3/5,14:39:37,24.0848,34.8487,382.72,2.66332
2004/3/5,14:40:01,24.1142,34.8139,382.72,2.66332
2004/3/5,14:42:01,24.075,34.8834,294.4,2.67532
2004/3/5,14:42:31,24.075,34.8834,264.96,2.66332
2004/3/5,14:44:07,24.0456,34.9528,264.96,2.65143
2004/3/5,14:44:36,23.977,35.0915,279.68,2.67532
2004/3/5,14:45:04,23.9182,35.2302,279.68,2.66332
2004/3/5,14:45:36,23.9182,35.1955,309.12,2.67532
2004/3/5,14:46:00,23.8496,35.2995,338.56,2.66332
2004/3/5,14:46:32,23.8888,35.2648,382.72,2.66332
2004/3/5,14:47:30,23.7418,35.5072,338.56,2.66332
2004/3/5,14:48:05,23.781,35.5072,397.44,2.66332
2004/3/5,14:48:34,23.83,35.438,368.0,2.66332
2004/3/5,14:50:34,23.7418,35.5764,412.16,2.66332
2004/3/5,14:51:31,23.6928,35.6802,397.44,2.66332
2004/3/5,14:52:00,23.7712,35.5764,412.16,2.66332
2004/3/5,14:52:34,23.781,35.5418,397.44,2.66332
2004/3/5,14:53:04,23.7712,35.5072,397.44,2.66332
2004/3/5,14:53:35,23.7222,35.6456,397.44,2.66332
2004/3/5,14:54:02,23.7124,35.6456,397.44,2.66332
2004/3/5,14:54:37,23.6438,35.7839,397.44,2.66332
2004/3/5,14:55:01,23.6046,35.8185,382.72,2.65143
2004/3/5,14:55:33,23.6732,35.7148,382.72,2.65143
2004/3/5,14:57:02,23.5654,35.9912,382.72,2.66332
2004/3/5,14:57:35,23.5752,35.9221,382.72,2.66332
2004/3/5,14:58:06,23.5752,35.9567,382.72,2.66332
2004/3/5,14:58:31,23.6144,35.9221,382.72,2.66332
2004/3/5,15:00:00,23.634,35.853,368.0,2.66332
2004/3/5,15:01:00,23.7222,35.7148,368.0,2.66332
2004/3/5,15:01:36,23.6732,35.853,368.0,2.66332
2004/3/5,15:02:36,23.7124,35.7839,353.28,2.66332
2004/3/5,15:05:08,23.5556,36.1293,279.68,2.66332
2004/3/5,15:06:38,23.4478,36.2673,323.84,2.66332
2004/3/5,15:07:04,23.536,36.1293,235.52,2.65143
2004/3/5,15:07:36,23.4772,36.2673,209.76,2.65143
2004/3/5,15:08:37,23.4968,36.2673,235.52,2.65143
2004/3/5,15:09:03,23.4968,36.2673,309.12,2.66332
2004/3/5,15:10:02,23.4184,36.4741,294.4,2.66332
2004/3/5,15:10:33,23.487,36.4052,279.68,2.65143
2004/3/5,15:11:05,23.487,36.3362,338.56,2.65143
2004/3/5,15:11:30,23.4184,36.543,323.84,2.65143
2004/3/5,15:12:04,23.4086,36.543,338.56,2.65143
2004/3/5,15:13:02,23.5164,36.3707,338.56,2.65143
2004/3/5,15:13:36,23.536,36.3362,323.84,2.65143
2004/3/5,15:14:34,23.5556,36.1983,338.56,2.66332
2004/3/5,15:15:04,23.5164,36.2328,323.84,2.65143
2004/3/5,15:16:30,23.5164,36.1983,323.84,2.66332
2004/3/5,15:17:05,23.487,36.2673,323.84,2.66332
2004/3/5,15:18:00,23.536,36.2673,309.12,2.65143
2004/3/5,15:18:37,23.5948,36.1638,323.84,2.65143
2004/3/5,15:21:36,23.5262,36.3018,279.68,2.66332
2004/3/5,15:23:00,23.34,36.6807,309.12,2.66332
2004/3/5,15:24:00,23.4282,36.4741,309.12,2.66332
2004/3/5,15:24:34,23.4772,36.4741,309.12,2.65143
2004/3/5,15:25:02,23.4576,36.4052,309.12,2.65143
2004/3/5,15:27:06,23.5164,36.3362,309.12,2.66332
2004/3/5,15:28:01,23.5066,36.3362,294.4,2.65143
2004/3/5,15:28:35,23.5556,36.2328,294.4,2.66332
2004/3/5,15:29:02,23.585,36.1983,294.4,2.66332
2004/3/5,15:30:04,23.634,36.1293,294.4,2.66332
2004/3/5,15:30:32,23.6144,36.1293,294.4,2.65143
2004/3/5,15:31:03,23.5262,36.3362,294.4,2.66332
2004/3/5,15:31:31,23.5556,36.3362,294.4,2.66332
2004/3/5,15:32:03,23.6242,36.2673,294.4,2.65143
2004/3/5,15:33:00,23.4086,36.543,294.4,2.65143
2004/3/5,15:33:34,23.3792,36.6807,279.68,2.65143
2004/3/5,15:34:04,23.4184,36.6463,294.4,2.65143
2004/3/5,15:35:08,23.487,36.4741,294.4,2.66332
2004/3/5,15:36:33,23.4968,36.5774,264.96,2.66332
2004/3/5,15:37:31,23.4478,36.6807,279.68,2.66332
2004/3/5,15:38:01,23.3988,36.7495,294.4,2.65143
2004/3/5,15:38:30,23.5066,36.6463,294.4,2.65143
2004/3/5,15:40:00,23.6046,36.7495,294.4,2.65143
2004/3/5,15:41:01,23.6536,36.543,294.4,2.66332
2004/3/5,15:42:02,23.7124,36.543,294.4,2.66332
2004/3/5,15:44:31,23.7124,36.6118,187.68,2.66332
2004/3/5,15:45:02,23.7222,36.6118,180.32,2.66332
2004/3/5,15:45:31,23.7026,36.543,180.32,2.65143
2004/3/5,15:46:02,23.6536,36.5774,172.96,2.65143
2004/3/5,15:46:37,23.5948,36.7151,180.32,2.66332
2004/3/5,15:47:03,23.6536,36.7151,180.32,2.66332
2004/3/5,15:47:30,23.6732,36.7839,180.32,2.66332
2004/3/5,15:48:07,23.6046,36.7495,187.68,2.66332
2004/3/5,15:49:34,23.3596,37.162,195.04,2.66332
2004/3/5,15:50:38,23.4086,37.4022,187.68,2.66332
2004/3/5,15:51:31,23.4282,37.4022,202.4,2.65143
2004/3/5,15:53:04,23.5556,37.2993,235.52,2.66332
2004/3/5,15:53:36,23.4968,37.2993,217.12,2.65143
2004/3/5,15:54:07,23.4674,37.1963,235.52,2.66332
2004/3/5,15:54:31,23.3694,37.162,235.52,2.65143
2004/3/5,15:55:00,23.4184,37.5737,250.24,2.66332
2004/3/5,15:55:32,23.389,37.5737,264.96,2.66332
2004/3/5,15:56:01,23.4478,37.5051,264.96,2.65143
2004/3/5,15:56:32,23.4478,37.4022,235.52,2.65143
2004/3/5,15:57:00,23.4772,37.5737,235.52,2.65143
2004/3/5,15:58:03,23.3008,37.5737,264.96,2.65143
2004/3/5,15:59:00,23.3302,37.7107,279.68,2.65143
2004/3/5,16:01:02,23.291,37.8477,294.4,2.66332
2004/3/5,16:02:36,23.3106,37.5737,294.4,2.65143
2004/3/5,16:03:01,23.3792,37.5737,294.4,2.65143
2004/3/5,16:03:34,23.3596,37.3679,294.4,2.65143
2004/3/5,16:04:03,23.3302,37.5737,294.4,2.65143
2004/3/5,16:05:31,23.3694,37.745,294.4,2.65143
2004/3/5,16:06:34,23.4086,37.5051,279.68,2.65143
2004/3/5,16:10:31,23.1244,37.9845,264.96,2.65143
2004/3/5,16:11:06,23.1636,37.9503,264.96,2.65143
2004/3/5,16:11:31,23.2028,37.9503,250.24,2.65143
2004/3/5,16:13:01,23.2028,37.9845,250.24,2.65143
2004/3/5,16:13:36,23.2126,37.9503,250.24,2.65143
2004/3/5,16:14:01,23.2518,37.9845,250.24,2.65143
2004/3/5,16:15:35,23.2518,37.8819,235.52,2.65143
2004/3/5,16:16:01,23.2714,37.9845,235.52,2.65143
2004/3/5,16:16:31,23.2714,37.7792,235.52,2.65143
2004/3/5,16:19:31,23.046,38.258,224.48,2.65143
2004/3/5,16:20:01,23.0558,38.1897,224.48,2.65143
2004/3/5,16:20:30,23.0754,38.3946,224.48,2.65143
2004/3/5,16:22:33,23.0656,38.3263,224.48,2.65143
